barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
Magsaysay,2020-07-18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-07-31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-09,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-11,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-14,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-16,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-17,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-18,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-19,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-20,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-21,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-22,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-23,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-25,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-08-31,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-01,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-02,4,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-03,4,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-04,4,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-05,4,2,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-06,3,4,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-07,3,4,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-08,3,4,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-09,3,4,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-10,3,4,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-11,8,5,0,0,0,6,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-12,9,5,0,0,0,6,2,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
Magsaysay,2020-09-13,9,4,1,0,0,6,2,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-14,10,4,1,0,0,6,2,1,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-15,10,4,1,0,0,6,2,1,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-16,3,11,1,0,0,2,0,1,0,0,0,6,3,1,1,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-17,3,11,1,0,0,2,0,1,0,0,0,6,3,1,1,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-18,4,12,1,0,0,3,0,1,0,0,0,6,3,2,1,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-19,4,12,1,0,0,3,0,1,0,0,0,6,3,2,1,0,0,1,0,0,0,0,0,0
Magsaysay,2020-09-20,4,11,2,0,0,3,0,1,0,0,0,5,3,2,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-21,9,12,2,0,0,8,0,1,0,0,0,5,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-22,9,12,2,0,0,8,0,1,0,0,0,5,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-23,8,13,2,0,0,7,0,1,0,0,0,6,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-24,7,14,2,0,0,6,0,1,0,0,0,7,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-25,7,14,2,0,0,6,0,1,0,0,0,7,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-26,2,19,2,0,0,1,0,1,0,0,0,12,3,3,1,0,0,2,0,0,0,0,0,0
Magsaysay,2020-09-27,2,17,4,0,0,1,0,1,0,0,0,11,3,2,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-09-28,2,17,4,0,0,1,0,1,0,0,0,11,3,2,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-09-29,3,17,4,0,0,2,0,1,0,0,0,11,3,2,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-09-30,3,17,4,0,0,2,0,1,0,0,0,11,3,2,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-10-01,3,17,4,0,0,2,0,1,0,0,0,11,3,2,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-10-02,1,19,4,0,0,1,0,0,0,0,0,12,3,3,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-10-03,1,19,4,0,0,1,0,0,0,0,0,12,3,3,1,0,0,3,0,1,0,0,0,0
Magsaysay,2020-10-04,1,12,11,0,0,1,0,0,0,0,0,8,1,3,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-05,1,12,11,0,0,1,0,0,0,0,0,8,1,3,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-06,1,13,11,0,0,0,0,1,0,0,0,9,1,3,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-07,1,13,11,0,0,0,0,1,0,0,0,9,1,3,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-08,1,13,11,0,0,0,0,1,0,0,0,9,1,3,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-09,0,14,11,0,0,0,0,0,0,0,0,9,1,4,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-10,0,14,11,0,0,0,0,0,0,0,0,9,1,4,0,0,0,7,2,1,1,0,0,0
Magsaysay,2020-10-11,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-12,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-13,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-14,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-15,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-16,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-17,0,9,16,0,0,0,0,0,0,0,0,6,1,2,0,0,0,10,2,3,1,0,0,0
Magsaysay,2020-10-18,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-19,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-20,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-21,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-22,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-23,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-24,0,4,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,14,2,4,1,0,0,0
Magsaysay,2020-10-25,0,3,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-26,1,3,22,0,0,1,0,0,0,0,0,1,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-27,1,3,22,0,0,1,0,0,0,0,0,1,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-28,1,3,22,0,0,1,0,0,0,0,0,1,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-29,1,3,22,0,0,1,0,0,0,0,0,1,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-30,1,4,22,0,0,0,1,0,0,0,0,2,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-10-31,1,4,22,0,0,0,1,0,0,0,0,2,1,1,0,0,0,15,2,4,1,0,0,0
Magsaysay,2020-11-01,1,3,23,0,0,0,1,0,0,0,0,2,1,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-02,1,3,23,0,0,0,1,0,0,0,0,2,1,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-03,1,4,23,0,0,0,1,0,0,0,0,2,2,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-04,3,4,23,0,0,0,2,1,0,0,0,2,2,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-05,3,4,23,0,0,0,2,1,0,0,0,2,2,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-06,3,4,23,0,0,0,2,1,0,0,0,2,2,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-07,3,4,23,0,0,0,2,1,0,0,0,2,2,0,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-08,1,6,23,0,0,0,1,0,0,0,0,2,3,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-09,2,6,23,0,0,1,1,0,0,0,0,2,3,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-10,1,7,23,0,0,1,0,0,0,0,0,2,4,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-11,1,7,23,0,0,1,0,0,0,0,0,2,4,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-12,1,7,23,0,0,1,0,0,0,0,0,2,4,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-13,5,7,23,2,0,2,1,0,0,0,0,2,4,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-14,5,7,23,2,0,2,1,0,0,0,0,2,4,1,0,0,0,15,2,5,1,0,0,0
Magsaysay,2020-11-15,5,6,24,2,0,2,1,0,0,0,0,1,4,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-16,2,10,24,0,0,2,0,0,0,2,0,2,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-17,1,11,24,0,0,1,0,0,0,2,0,3,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-18,1,11,24,0,0,1,0,0,0,2,0,3,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-19,1,11,24,0,0,1,0,0,0,2,0,3,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-20,1,11,24,0,0,1,0,0,0,2,0,3,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-21,1,11,24,0,0,1,0,0,0,2,0,3,5,1,0,0,0,16,2,5,1,0,0,0
Magsaysay,2020-11-22,2,8,27,0,0,1,1,0,0,2,0,3,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-23,1,9,27,0,0,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-24,1,9,27,0,0,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-25,1,9,27,0,0,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-26,1,9,27,0,0,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-27,2,9,27,0,1,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-28,2,9,27,0,1,0,1,0,0,2,0,4,3,0,0,0,0,16,4,6,1,0,0,0
Magsaysay,2020-11-29,1,9,28,0,1,0,0,0,0,2,0,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-11-30,0,10,28,0,0,0,0,0,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-01,0,10,28,0,0,0,0,0,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-02,1,10,28,0,0,0,0,1,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-03,1,10,28,0,0,0,0,1,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-04,1,10,28,0,0,0,0,1,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-05,1,10,28,0,0,0,0,1,0,2,1,4,3,0,0,0,0,16,5,6,1,0,0,0
Magsaysay,2020-12-06,0,6,33,0,0,0,0,0,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-07,0,6,33,0,0,0,0,0,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-08,1,6,33,0,0,0,0,1,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-09,1,6,33,0,0,0,0,1,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-10,1,6,33,0,0,0,0,1,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-11,1,6,33,0,0,0,0,1,0,0,1,2,2,1,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-12,0,7,33,0,0,0,0,0,0,0,1,2,2,2,0,2,0,18,6,6,1,0,0,0
Magsaysay,2020-12-13,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-14,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-15,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-16,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-17,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-18,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-19,0,5,35,0,0,0,0,0,0,0,1,1,1,2,0,2,0,19,7,6,1,0,0,0
Magsaysay,2020-12-20,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-21,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-22,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-23,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-24,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-25,0,3,37,0,0,0,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-26,1,3,37,0,0,1,0,0,0,0,0,1,1,1,0,2,1,19,7,7,1,0,0,0
Magsaysay,2020-12-27,3,2,38,0,1,1,1,0,0,0,0,1,1,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2020-12-28,3,2,38,0,1,1,1,0,0,0,0,1,1,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2020-12-29,3,2,38,0,1,1,1,0,0,0,0,1,1,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2020-12-30,2,3,38,0,1,0,1,0,0,0,0,2,1,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2020-12-31,2,3,38,0,1,0,1,0,0,0,0,2,1,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-01,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-02,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-03,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-04,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-05,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-06,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-07,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-08,0,5,38,0,0,0,0,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-09,2,5,38,0,0,1,1,0,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-10,4,5,38,1,0,1,1,1,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-11,5,5,38,1,0,1,2,1,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-12,5,5,38,1,0,1,2,1,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-13,5,5,38,1,0,1,2,1,0,0,1,2,2,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-14,4,6,38,1,0,1,1,1,0,0,1,2,3,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-15,4,6,38,1,0,1,1,1,0,0,1,2,3,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-16,4,6,38,1,0,1,1,1,0,0,1,2,3,0,0,2,1,19,7,8,1,0,0,0
Magsaysay,2021-01-17,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-18,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-19,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-20,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-21,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-22,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-23,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-24,4,3,41,1,0,1,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-25,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-26,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-27,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-28,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-29,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-30,5,3,41,1,0,2,1,1,0,0,0,1,2,0,0,2,2,20,8,8,1,0,0,0
Magsaysay,2021-01-31,5,2,42,1,0,2,1,1,0,0,0,1,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-01,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-02,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-03,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-04,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-05,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-06,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-07,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-08,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-09,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-10,4,3,42,1,0,1,1,1,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-11,6,3,42,1,0,2,1,2,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-12,7,3,42,1,0,3,1,2,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-13,7,3,42,1,0,3,1,2,0,0,0,2,1,0,0,2,2,20,9,8,1,0,0,0
Magsaysay,2021-02-14,8,2,43,1,0,3,2,2,0,0,0,1,1,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-15,8,2,43,1,0,3,2,2,0,0,0,1,1,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-16,8,2,43,1,0,3,2,2,0,0,0,1,1,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-17,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-18,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-19,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-20,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-21,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-22,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
Magsaysay,2021-02-23,7,3,43,1,0,3,1,2,0,0,0,1,2,0,0,2,2,21,9,8,1,0,0,0
